compound_id	smiles	library	compound_code	compound_name	coadd_project_id	coadd_cc50_ma_007_ug_ml	coadd_mic_gn_034_ug_ml	coadd_mic_gn_042_ug_ml	coadd_mic_gp_020_ug_ml	coadd_mic_gn_001_ug_ml	coadd_mic_gn_003_ug_ml	coadd_mic_fg_001_ug_ml	coadd_mic_fg_002_ug_ml	coadd_hc10_ha_150_ug_ml	coadd_mic_gn_034_um	coadd_mic_gn_042_um	coadd_mic_gn_003_um	coadd_mic_fg_002_um	coadd_mic_gn_001_um	coadd_mic_fg_001_um	coadd_mic_gp_020_um	coadd_cc50_ma_007_um	coadd_hc10_ha_150_um	coadd_mic_gn_211_um	coadd_mic_gn_211_ug_ml	coadd_mic_gp_019_ug_ml	coadd_mic_gp_023_ug_ml	coadd_mic_gp_064_ug_ml	coadd_mic_fg_005_ug_ml	coadd_mic_fg_006_ug_ml	coadd_mic_fg_011_ug_ml	coadd_mic_fg_007_ug_ml	coadd_mic_gp_030_ug_ml	coadd_mic_gp_020_s50_ug_ml	coadd_mic_gp_025_ug_ml	coadd_mic_gn_049_ug_ml	coadd_mic_fg_001_s50_ug_ml	coadd_mic_fg_002_s20_ug_ml	coadd_mic_gn_032_ug_ml	coadd_mic_gn_046_ug_ml	coadd_mic_gn_034_s50_ug_ml	coadd_mic_gn_004_ug_ml	coadd_mic_gn_043_ug_ml	coadd_mic_gn_045_ug_ml	coadd_mic_gn_093_ug_ml	coadd_mic_gn_111_ug_ml	coadd_mic_gn_034_s20_ug_ml	coadd_mic_fg_018_ug_ml	coadd_mic_gp_011_ug_ml	coadd_mic_gp_035_ug_ml	coadd_mic_gn_001_s50_ug_ml
CO-ADD:10318870	C(NCCN)(=O)Nc(cc1)ccc1SCCC	MMV (CH) - Small Polar Library	DDD01824313:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10318895	N1(CCCC(CCc(ccc(c2F)F)c2)C1)C(CN)=O	MMV (CH) - Small Polar Library	DDD01826530:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10319874	n1(CCC)cnnc1CNC	MMV (CH) - Small Polar Library	DDD01825171:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10315063	n1c(N)scc1c(ccc2c3CCCC(=O)N2)c3	MMV (CH) - Small Polar Library	DDD01811589:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10315085	C(C1)(CCS1)(CNC(=O)NC(C)C)N(CC2)CCO2	MMV (CH) - Small Polar Library	DDD01811676:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10315102	c(NCC(COC)O)(c1c2cccc1)c(C)c(n2)C	MMV (CH) - Small Polar Library	DDD01812087:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10318190	S(=O)(=O)(N(C)C)Nc(ccc(OCCC)c1Cl)c1	MMV (CH) - Small Polar Library	DDD01821323:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10314009	N(C[C@@H]([C@H]1C2CC2)N)(C1)c3nc(C)cc(C)c3C#N	MMV (CH) - Small Polar Library	DDD01824269:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10316163	C(=O)(NC(CCC(=O)N1)C1)c(cc(c(Br)c2Cl)C)c2	MMV (CH) - Small Polar Library	DDD01816763:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10316289	[C@]1(C)(N)C[C@H]1c2ccccc2	MMV (CH) - Small Polar Library	DDD01816743:01		CO-ADD:PL0025										300	300								200																											
CO-ADD:10316328	n1c(C)ncc(C)c1N	MMV (CH) - Small Polar Library	DDD01816767:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10319132	n1c(ccc(cccc2Cl)c12)C(=O)NC[C@H]3CCCN3	MMV (CH) - Small Polar Library	DDD01826607:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10319158	c1(NC(CN2CCC(N)C2)=CC3=O)c3c(ccc1C)C	MMV (CH) - Small Polar Library	DDD01824587:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322355	N1=C(CSC(NC2CC2)=N1)c(ccc(OCCO3)c34)c4	MMV (CH) - Small Polar Library	DDD01814863:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322377	c(C(=O)NC(C)(C)CC)(c(C)n(n1)c2ccccc2)n1	MMV (CH) - Small Polar Library	DDD01814514:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10323519	C(=O)(NCC(=O)N(C)C)NCc1cc(ccc1Br)F	MMV (CH) - Small Polar Library	DDD01817560:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325709	c(c(F)ccc1)(CSCC2N)c12	MMV (CH) - Small Polar Library	DDD01810043:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325716	n1c(CCOc2cccc(C)c2)noc1C(C3)CN3	MMV (CH) - Small Polar Library	DDD01823061:01		CO-ADD:PL0025										300	300								200																											
CO-ADD:10326802	N1(CCC[C@H]1CO)Cc2ccc(F)c(cccn3)c23	MMV (CH) - Small Polar Library	DDD01810819:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327879	N1(CCC(CC1)Nc(cccn2)c2)c3c(cccn3)Cl	MMV (CH) - Small Polar Library	DDD01822003:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327924	N(C(CCc1cccs1)=O)c2ccc(C(C)=O)cn2	MMV (CH) - Small Polar Library	DDD01821916:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330097	c(C(C)=O)(sc(n1)NCCC)c1C	MMV (CH) - Small Polar Library	DDD01823692:01		CO-ADD:PL0025										300	300								200																											
CO-ADD:10330111	c(c(Br)s1)cc1C(N2CCN(CC2)c3ccccn3)=O	MMV (CH) - Small Polar Library	DDD01824167:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330125	n1(c2ccccc2)nnnc1I	MMV (CH) - Small Polar Library	DDD01823644:01		CO-ADD:PL0025										60	300								25																											
CO-ADD:10324658	c([C@H](N)CCC1)(cc(F)cc2F)c12	MMV (CH) - Small Polar Library	DDD01820213:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326881	c12c(cccc1CCN)cc[nH]2	MMV (CH) - Small Polar Library	DDD01810273:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326890	N(CC1)(CCN1)C(c2ccc(Br)cc2)C#N	MMV (CH) - Small Polar Library	DDD01810821:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326895	c1(Cl)c(Cl)ccc(C(CN)O)c1	MMV (CH) - Small Polar Library	DDD01810326:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327964	S(=O)(=O)(NC1CNCC1)c2cccc(C)c2Cl	MMV (CH) - Small Polar Library	DDD01821901:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329054	S(NCCc1cc(ccc1OCC)Cl)(=O)(=O)N(C)C	MMV (CH) - Small Polar Library	DDD01812933:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329080	C(=O)(c1ccc(F)cc1)CCN(C)C	MMV (CH) - Small Polar Library	DDD01812863:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10321403	C(CNc(cc(OC)cc1F)c1)(=O)NCc2ccco2	MMV (CH) - Small Polar Library	DDD01818764:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322503	S(CC)(=O)(=O)NCC(N)c1ccc(C(C)C)cc1	MMV (CH) - Small Polar Library	DDD01818323:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324732	c1(c(cccn1)F)OC(CC2)CCN2	MMV (CH) - Small Polar Library	DDD01820162:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324747	c1(CC2CN)c2cccc1	MMV (CH) - Small Polar Library	DDD01820131:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325824	N1(CCC(CC1)CN)Cc2cccc(F)c2	MMV (CH) - Small Polar Library	DDD01822884:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328066	c1(c(C)ocn1)C(=O)Nc2ccc(c3c2)CCCN3	MMV (CH) - Small Polar Library	DDD01821863:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330260	c1(SCCCNCc(cc2)ccc2OC)nnnn1C	MMV (CH) - Small Polar Library	DDD01823389:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322618	c(cnc1OC(C)C)(cc1Cl)C(=O)NC(CC)C#N	MMV (CH) - Small Polar Library	DDD01818087:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324823	c1([nH]cc(Cl)c1)C(=O)N(C)Cc(cc2)ccc2O	MMV (CH) - Small Polar Library	DDD01820085:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325888	[C@@H]1(CN(C)C)CN(C[C@H]1NC(CCC(C)C)=O)C	MMV (CH) - Small Polar Library	DDD01823049:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327000	c1(cc(c(cccc2)c2n1)C)N(CC3)CCN3CCO	MMV (CH) - Small Polar Library	DDD01810904:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328078	n1c(c2ccc(Br)cc2)noc1C(C)NC(CNC)=O	MMV (CH) - Small Polar Library	DDD01821735:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328112	n(ccn1)(c1)c(ccc2C(=O)OCC(C)(C)SC)nc2	MMV (CH) - Small Polar Library	DDD01821696:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329208	c1(n(C)ncn1)NC(=O)c2ccc(cc2)C#N	MMV (CH) - Small Polar Library	DDD01813017:01		CO-ADD:PL0025										200	300								200																											
CO-ADD:10330292	S(=O)(=O)(CCN)N1CCCc(cccc2)c12	MMV (CH) - Small Polar Library	DDD01824101:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330348	n1ccccc1CNCc2cccc(OC)c2	MMV (CH) - Small Polar Library	DDD01823391:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330350	c1(ccc(CNCCNCCO)o1)c2ccccc2F	MMV (CH) - Small Polar Library	DDD01823399:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320423	c1(C2)n(CCO2)ccn1	MMV (CH) - Small Polar Library	DDD01818885:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322627	c1(sccn1)Nc2ccccn2	MMV (CH) - Small Polar Library	DDD01818294:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322644	c1(csc(I)c1)C(=O)Nc2cc[nH]n2	MMV (CH) - Small Polar Library	DDD01818017:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322654	c1(CN(CCO)CCCO)c(Cl)ccc(cccn2)c12	MMV (CH) - Small Polar Library	DDD01818056:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10323790	C(N)(c1ccccn1)c2ccc(C)cc2	MMV (CH) - Small Polar Library	DDD01816371:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325998	C(=O)(N(C)C)Nc1cc(F)cc(F)c1	MMV (CH) - Small Polar Library	DDD01823132:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327065	n1c(CN)[nH]cc1c2ccc(Cl)cc2	MMV (CH) - Small Polar Library	DDD01810646:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329290	c1(n(C)ncn1)NC(=O)c2cscc2C	MMV (CH) - Small Polar Library	DDD01812995:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320495	n1nc(oc1c2ccccc2)C#N	MMV (CH) - Small Polar Library	DDD01818564:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320508	S(C)(=O)(=O)c1ccc(CN)o1	MMV (CH) - Small Polar Library	DDD01819479:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320509	C(CN)(CC(C)C)C(OCC)=O	MMV (CH) - Small Polar Library	DDD01818879:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320512	N(CC1)CCC1C2CCCCO2	MMV (CH) - Small Polar Library	DDD01819495:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320516	S1(=O)(=O)c(cccc2)c2C(Nc(c3)c(C)ccn3)C1	MMV (CH) - Small Polar Library	DDD01819511:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320532	c1(ccc(C)o1)C(=O)N(CC2)CCN2c3sccn3	MMV (CH) - Small Polar Library	DDD01818627:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320533	S(=O)(=O)(c1cccc(CC)c1)N2CCC(NC)C2	MMV (CH) - Small Polar Library	DDD01818541:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320535	c1(cnccc1N)C(C(C)C)=O	MMV (CH) - Small Polar Library	DDD01818549:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10321617	N(CCN1CC)(CC1)c2cc(ccn2)C#N	MMV (CH) - Small Polar Library	DDD01815337:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324961	n1c2c(cccc2)ccc1NCCN	MMV (CH) - Small Polar Library	DDD01820361:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327112	S(N)(=O)(=O)c(cc1)ccc1C(C)Nc2cccc(C)n2	MMV (CH) - Small Polar Library	DDD01811176:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327159	s1c(NC)nnc1c2ccccc2	MMV (CH) - Small Polar Library	DDD01810670:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327160	S(N)(=O)(=O)NCC(CCN1c2cccc(Br)c2)C1	MMV (CH) - Small Polar Library	DDD01811192:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330426	NCc1cc(c2sccn2)ccc1	MMV (CH) - Small Polar Library	DDD00108108:03		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330436	c1(c2cccc(Cl)c2)ccc(CNCCNCCO)o1	MMV (CH) - Small Polar Library	DDD01823393:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320561	C(=O)(Cc1cccc2c1cccc2)N(C)C(C)CN	MMV (CH) - Small Polar Library	DDD01818911:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320579	n1c2c(ccc(Cl)c2)n(C)c1CN	MMV (CH) - Small Polar Library	DDD01818550:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320599	NCC(OC)CC(C)C	MMV (CH) - Small Polar Library	DDD01818889:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326100	c1(C(=O)N(CC2)CCO2)c(OC)c3c(ccc(F)c3)s1	MMV (CH) - Small Polar Library	DDD01822927:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326111	C1(=O)c2c(cccc2)OCC1CN(CCO3)CC3	MMV (CH) - Small Polar Library	DDD01809892:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327201	n1(c2ccc(cc2)Cl)cc(cn1)CN	MMV (CH) - Small Polar Library	DDD01810664:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327218	c1(NC(NCCO)=O)sc(c2n1)cccc2	MMV (CH) - Small Polar Library	DDD01810901:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327232	c1(ccc(Cl)s1)C(=O)N(CC2)CCC23OCC(C)O3	MMV (CH) - Small Polar Library	DDD01811131:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330510	c(c1)ccc(c1)c(c2)sc(NC(=O)CSCCO)n2	MMV (CH) - Small Polar Library	DDD01823919:01		CO-ADD:PL0025										300	300								200																											
CO-ADD:10330523	C1(NC(=O)c2c(C)c3c(cccc3)o2)=NCCS1	MMV (CH) - Small Polar Library	DDD01823731:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320673	n(c1N)c(SCCC2CCCN2C)c(cc1C#N)C#N	MMV (CH) - Small Polar Library	DDD01818575:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10321790	c1(ncccn1)N(CC2)CCN2c3ccccn3	MMV (CH) - Small Polar Library	DDD01814628:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10323957	c1(c2ccccc2)ccc(C(CN)O)cc1	MMV (CH) - Small Polar Library	DDD01815715:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327296	c1(ccc(Br)c(cccn2)c12)CN(CCC3C(N)=O)C3	MMV (CH) - Small Polar Library	DDD01811211:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328376	n1cc(cc(nccc2N[C@H](CC)CO)c12)Br	MMV (CH) - Small Polar Library	DDD01821702:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324029	c(cccc1CC)(C(N)CCO2)c12	MMV (CH) - Small Polar Library	DDD01815655:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326243	n1c(c2ccc(cc2)Br)c[nH]c1SCC(N)=O	MMV (CH) - Small Polar Library	DDD01809895:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326245	n1c(CN)cccc1c2ccccn2	MMV (CH) - Small Polar Library	DDD01809903:01		CO-ADD:PL0025										300	300								200																											
CO-ADD:10327321	c1(c2ccccc2)nccc(N)c1	MMV (CH) - Small Polar Library	DDD01810622:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327343	N1(CCC(CCNC)CC1)c(cc2)ccn2	MMV (CH) - Small Polar Library	DDD01810440:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328422	C(=O)(c1ccccn1)Nc2c(OC)ccc(OC)c2	MMV (CH) - Small Polar Library	DDD01821528:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10320831	O(C(C)CN)c(cc1)ccc1C	MMV (CH) - Small Polar Library	DDD01818846:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10323008	c1(C(N)=O)cc(cn1C)NC(=O)c2ccc(Br)s2	MMV (CH) - Small Polar Library	DDD01818415:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324119	n1c(c2ccc(Br)cc2)c[nH]c1C(C)N	MMV (CH) - Small Polar Library	DDD01815664:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324129	C1(O)(CNCC1)c2ccc(C)cc2	MMV (CH) - Small Polar Library	DDD01815703:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327408	n1c(SCC(C)CS(C)(=O)=O)n[nH]c1c2ccccn2	MMV (CH) - Small Polar Library	DDD01811041:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328549	c(OCCC)(cc1)ccc1CN	MMV (CH) - Small Polar Library	DDD01822218:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330702	c(c1)(c2ccccc2Cl)oc(c1)CNCCNCCO	MMV (CH) - Small Polar Library	DDD01823901:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10330709	c(C(N)=O)(sc(c12)nc(c(CC)c1C)C)c2N	MMV (CH) - Small Polar Library	DDD01823346:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10323068	s1c(OCC)nnc1CN(CCC2C(N)=O)CC2	MMV (CH) - Small Polar Library	DDD01817869:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325303	N1(CC(C)O)C(=O)C=CC1=O	MMV (CH) - Small Polar Library	DDD01819555:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326391	n1(ccnc1C)CC(O)COc2cccc(C)c2	MMV (CH) - Small Polar Library	DDD00085977:02		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327458	n1c(c2ccccc2)nsc1NC(=O)NC(C)CO	MMV (CH) - Small Polar Library	DDD01811065:01		CO-ADD:PL0025										300	300								200																											
CO-ADD:10327524	S(C)(=O)(=O)CCNc1ccnc(ccc(Br)c2)c12	MMV (CH) - Small Polar Library	DDD01810980:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328582	c1(C(=O)Nc2ccc3c(CCN3)c2)cc(C)nn1C	MMV (CH) - Small Polar Library	DDD01822083:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325319	n1(c2ccc(cc2)Br)cc(cn1)CN	MMV (CH) - Small Polar Library	DDD01819617:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325345	C1(=O)c2c(cccc2)NC(=O)C(Cc3ccccc3)N1	MMV (CH) - Small Polar Library	DDD01434722:02		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326461	N1(CCCCC1)c2ccncc2N	MMV (CH) - Small Polar Library	DDD01809792:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327537	n1nccn1CC2(CCCNC2)O	MMV (CH) - Small Polar Library	DDD01810516:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322075	c1(NC(NCCCC(NC)=O)=O)sc(c2n1)cccc2	MMV (CH) - Small Polar Library	DDD01814802:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325418	O(C(CC)C(N1)=O)c2c1cccc2Cl	MMV (CH) - Small Polar Library	DDD01819754:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326539	N(CC1)(CCN1)c2cccc(c2)OC(F)F	MMV (CH) - Small Polar Library	DDD01809809:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328729	S(NCCN)(=O)(=O)c1ccc(c2ccccc2)cc1	MMV (CH) - Small Polar Library	DDD01821623:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329825	c1(cnsn1)C(=O)N(CC2)CCN2c3ccccn3	MMV (CH) - Small Polar Library	DDD01823864:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10321042	C(=O)(c1c(cccc1F)O)N2CCc(c3)c2ccn3	MMV (CH) - Small Polar Library	DDD01819078:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10321078	c1(csc(NCCSC)n1)c2cccnc2OC	MMV (CH) - Small Polar Library	DDD01819209:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322201	c1(sc(cn1)C)NC(=O)c2cccc(C)n2	MMV (CH) - Small Polar Library	DDD01814510:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10324381	C1(=N)C(C)=CNc(cccc2)c12	MMV (CH) - Small Polar Library	DDD01815829:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327669	n1c(Cl)c(CN)sc1N(C)C	MMV (CH) - Small Polar Library	DDD01810519:01		CO-ADD:PL0025										200	300								200																											
CO-ADD:10328776	n1c2c(c(C)cc1NC(C)CO)cccc2	MMV (CH) - Small Polar Library	DDD01812871:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328795	c1(c(F)ccc(OC)c1)N2CCNCC2	MMV (CH) - Small Polar Library	DDD01812260:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328801	c(cccc1OC)(c(N)c(cn2)C)c12	MMV (CH) - Small Polar Library	DDD01812283:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329875	s(c(n1)NC(=O)CSc([nH]n2)nc2)c(Br)c1	MMV (CH) - Small Polar Library	DDD01823654:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329878	c1(ccn(C)n1)C(=O)Nc2ccc(cn2)Br	MMV (CH) - Small Polar Library	DDD01823992:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329914	n1c2c(cccc2)c(cc1NCCO)C	MMV (CH) - Small Polar Library	DDD01823639:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329932	C(CCN)(C(=O)NN1)=C1c(cc2)ccc2N(C)C	MMV (CH) - Small Polar Library	DDD01553932:02		CO-ADD:PL0025										300	300								300																											
CO-ADD:10321147	N(C1c(ccc(OC)c2F)c2)C(=O)c(cccn3)c3N1	MMV (CH) - Small Polar Library	DDD01819134:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325540	c1(cncc2c1cccc2)N3CCNCC3	MMV (CH) - Small Polar Library	DDD01819717:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10325554	C(C)(C)(N)C(O)c1ccc(Br)cc1	MMV (CH) - Small Polar Library	DDD01819773:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327755	N(C)(c1ccc(c2ccccc2)cc1)C(CN)=O	MMV (CH) - Small Polar Library	DDD01822032:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10327793	S(C)(=O)(=O)N1CCSc(ccc(Cl)c2)c12	MMV (CH) - Small Polar Library	DDD01822009:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10328871	n1c(SC(C)C(=O)N(C)C)n[nH]c1c2ccccn2	MMV (CH) - Small Polar Library	DDD01812385:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10329953	c(cc(c(on1)n2)c1N)c2C	MMV (CH) - Small Polar Library	DDD01823859:01		CO-ADD:PL0025										135	300								135																											
CO-ADD:10329956	c(c1)(cn(n1)CC)C(=O)Nc2ccc(cn2)Br	MMV (CH) - Small Polar Library	DDD01823962:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10321245	N1(CCC(CN)C1)CCc2ccccc2	MMV (CH) - Small Polar Library	DDD01819174:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10322335	c1(ccoc1)C(=O)NCc(ccc(OCCOC)n2)c2	MMV (CH) - Small Polar Library	DDD01814521:01		CO-ADD:PL0025										60	300								300																											
CO-ADD:10324505	C(=O)(c1cccc(c1)NC(N)=O)Nc2ccc(Cl)cn2	MMV (CH) - Small Polar Library	DDD01815800:01		CO-ADD:PL0025										300	300								300																											
CO-ADD:10326764	c1(cc(ccc1N2CCCCC2)F)NC(NCCO)=O	MMV (CH) - Small Polar Library	DDD01810842:01		CO-ADD:PL0025										300	300								300																											
