compound_id	smiles	series	canonical_postera_id	fragalysis_id	acrylamide	chloroacetamide	mpro_fluorescence_pIC50	mpro_fluorescence_IC50_uM	mpro_rapidfire_pIC50	mpro_rapidfire_IC50_uM	trypsin_IC50_uM	trypsin_mpro_selectivity_ratio
MAT-POS-22373164-1	CN(c1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1)S(C)(=O)=O	Unassigned	MAT-POS-22373164-1		False	False	6.63408	0.232232				
MAT-POS-22373164-2	CCS(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1	Unassigned	MAT-POS-22373164-2		False	False	7.30103	0.05				
MAT-POS-22373164-3	CC(C)S(=O)(=O)Nc1ccc2c(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1	Unassigned	MAT-POS-22373164-3		False	False	7.04686	0.0897713				
MAT-POS-22373164-4	N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cc(NS(=O)(=O)C5CC5)ccc34)C2)CC1	Unassigned	MAT-POS-22373164-4		False	False	7.30103	0.05				
MAT-POS-c7726e07-3	CNC(=O)CN1C[C@H](C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-c7726e07-3		False	False	7.01579	0.0964304				
MAT-POS-c7726e07-4	CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-c7726e07-4		False	False	7.0241	0.0946016				
MAT-POS-c7726e07-5	CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)C1	3-aminopyridine-like	MAT-POS-c7726e07-5		False	False	7.11713	0.0763614				
MAT-POS-c7726e07-6	CNC(=O)CN1Cc2ccc(Cl)cc2[C@]2(CCN(c3cncc4ccccc34)C2=O)C1	3-aminopyridine-like	MAT-POS-c7726e07-6		False	False	4.92372	11.9202				
MAT-POS-c7726e07-7	CS(=O)(=O)Nc1ccc2c(NC(=O)[C@H]3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1	Unassigned	MAT-POS-c7726e07-7		False	False	6.12945	0.742254				
MAT-POS-c7726e07-8	CS(=O)(=O)Nc1ccc2c(NC(=O)[C@@H]3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)cncc2c1	Unassigned	MAT-POS-c7726e07-8		False	False	7.30103	0.05				
EDG-MED-b1ef7fe3-1	CNC(=O)CN1CC2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O	Ugi	EDG-MED-b1ef7fe3-1		False	False	6.84448	0.143059				
EDG-MED-b1ef7fe3-3	CNC(=O)CN1CC2(CCN(c3cncc4cc(F)ccc34)C2=O)c2cc(Cl)ccc2C1=O	Ugi	EDG-MED-b1ef7fe3-3		False	False	6.37066	0.425927				
EDG-MED-b1ef7fe3-4	CNC(=O)CN1CC2(CCN(c3cncc4cc(Cl)ccc34)C2=O)c2cc(Cl)ccc2C1=O	Ugi	EDG-MED-b1ef7fe3-4		False	False	6.34751	0.449249				
MAT-POS-806462de-1	C[C@@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-806462de-1		False	False	5.5972	2.52811				
MAT-POS-806462de-2	C[C@]1(C(=O)Nc2cncc3ccccc23)CNS(=O)(=O)c2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-806462de-2		False	False	7.01412	0.0968019				
SHA-THE-408e7524-3	C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O	Unassigned	SHA-THE-408e7524-3		False	False	4.00432	99.01				
SHA-THE-408e7524-4	C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C	Unassigned	SHA-THE-408e7524-4		False	False	4.00432	99.01				
SHA-THE-408e7524-6	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C	Unassigned	SHA-THE-408e7524-6		False	False	4.00432	99.01				
SHA-THE-408e7524-7	CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O	Unassigned	SHA-THE-408e7524-7		False	False	4.00432	99.01				
SHA-THE-408e7524-8	CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1	Unassigned	SHA-THE-408e7524-8		False	False	4.00432	99.01				
SHA-THE-408e7524-9	Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	Unassigned	SHA-THE-408e7524-9		False	False	4.00432	99.01				
SHA-THE-408e7524-10	CC(=O)N[C@H](CSSC[C@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(N)=O	Unassigned	SHA-THE-408e7524-10		False	False	4.00432	99.01				
SHA-THE-408e7524-13	CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	Unassigned	SHA-THE-408e7524-13		False	False	4.183	65.6143				
SHA-THE-408e7524-15	CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O	Unassigned	SHA-THE-408e7524-15		False	False	4.00432	99.01				
SHA-THE-408e7524-17	NCCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	Unassigned	SHA-THE-408e7524-17		False	False	4.00432	99.01				
SHA-THE-408e7524-19	C[C@H](C(=O)O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O	Unassigned	SHA-THE-408e7524-19		False	False	4.00432	99.01				
SHA-THE-408e7524-21	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O	Unassigned	SHA-THE-408e7524-21		False	False	4.00432	99.01				
SHA-THE-408e7524-22	CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1	Unassigned	SHA-THE-408e7524-22		False	False	4.00432	99.01				
SHA-THE-408e7524-23	CC(C)C(NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	Unassigned	SHA-THE-408e7524-23		False	False	4.00432	99.01				
EDG-MED-ee636701-1	CNC(=O)CN1C(=O)c2ccc(Cl)cc2C(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)C1C	Ugi	EDG-MED-ee636701-1		False	False	7.30103	0.05				
EDG-MED-b8f93667-4	CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O	3-aminopyridine-like	EDG-MED-b8f93667-4		False	False	6.28159	0.522884				
EDG-MED-b8f93667-6	CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21	3-aminopyridine-like	EDG-MED-b8f93667-6		False	False	6.21084	0.615398				
MAT-POS-c88128cb-1	CC(C)CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1	3-aminopyridine-like	MAT-POS-c88128cb-1		False	False	5.91446	1.21769				
MAT-POS-c88128cb-4	CC(C)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O	3-aminopyridine-like	MAT-POS-c88128cb-4		False	False	6.81509	0.153078				
MAT-POS-c88128cb-5	CC1(C(=O)Nc2cncc3ccccc23)CN(CC2CC2)S(=O)(=O)c2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-c88128cb-5		False	False	6.19768	0.634334				
MAT-POS-c88128cb-12	CC1(C(=O)Nc2cncc3ccc(F)cc23)CNS(=O)(=O)c2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-c88128cb-12		False	False	6.3551	0.441468				
MAT-POS-c88128cb-14	CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CNS(=O)(=O)c2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-c88128cb-14		False	False	6.7648	0.171871				
MAT-POS-c88128cb-15	CC1(C(=O)Nc2cncc3cccc(Cl)c23)CNS(=O)(=O)c2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-c88128cb-15		False	False	5.72838	1.86905				
MAT-POS-83f73d0a-1	CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CS(=O)(=O)C1	Unassigned	MAT-POS-83f73d0a-1		False	False	5.62778	2.35623				
MAT-POS-83f73d0a-2	CN(C)CCOc1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C)CS(=O)(=O)C4)Cc4ccc(Cl)cc43)c2c1	Unassigned	MAT-POS-83f73d0a-2		False	False	6.90398	0.124744				
EDJ-MED-dac03e7f-2	CC1(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)CN(CC(=O)NC2CC2)S(=O)(=O)c2ccc(Cl)cc21	Unassigned	EDJ-MED-dac03e7f-2		False	False	6.32932	0.468466				
MAT-POS-97ec4bd1-1	COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(C(C)(C)O)cc34)C2)CC1	3-aminopyridine-like	MAT-POS-97ec4bd1-1		False	False	5.75275	1.76705				
MAT-POS-97ec4bd1-2	CC(C)(O)c1ccc2cncc(NC(=O)C3CN(S(=O)(=O)CC4(C#N)CC4)Cc4ccc(Cl)cc43)c2c1	3-aminopyridine-like	MAT-POS-97ec4bd1-2		False	False	5.94431	1.13682				
MAT-POS-97ec4bd1-3	CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)C1	3-aminopyridine-like	MAT-POS-97ec4bd1-3		False	False	6.24904	0.563583				
MAT-POS-97ec4bd1-4	CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(C(C)(C)O)cc23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-97ec4bd1-4		False	False	6.41575	0.383927				
EDJ-MED-1b46f08e-1	COC1(C(=O)Nc2cncc3cc(S(=O)(=O)N(C)C)ccc23)CCOc2ccc(Cl)cc21	3-aminopyridine-like	EDJ-MED-1b46f08e-1		False	False	6.33888	0.458271				
EDJ-MED-968bafd9-1	COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1	3-aminopyridine-like	EDJ-MED-968bafd9-1		False	False	6.67647	0.210635				
EDJ-MED-968bafd9-2	COC1(CS(=O)(=O)N2CC(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)c3cc(Cl)ccc3C2=O)CC1	Unassigned	EDJ-MED-968bafd9-2		False	False	6.11201	0.772658				
EDJ-MED-c5ca5386-1	O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(F)cc(Cl)c12	3-aminopyridine-like	EDJ-MED-c5ca5386-1		False	False	6.14372	0.718251				
EDJ-MED-e69ed63d-1	CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-e69ed63d-1		False	False	6.09138	0.810246				
EDJ-MED-e69ed63d-2	CC(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-e69ed63d-2		False	False	6.47847	0.332297				
EDJ-MED-e69ed63d-3	O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CC1	Ugi	EDJ-MED-e69ed63d-3		False	False	6.25514	0.555723				
EDJ-MED-e69ed63d-4	CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1	Ugi	EDJ-MED-e69ed63d-4		False	False	6.66998	0.213804				
EDJ-MED-e69ed63d-6	O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1COC1	Ugi	EDJ-MED-e69ed63d-6		False	False	5.99604	1.00915				
EDJ-MED-e69ed63d-7	CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-e69ed63d-7		False	False	6.79395	0.160712				
EDJ-MED-e69ed63d-8	CCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-e69ed63d-8		False	False	6.99654	0.1008				
EDJ-MED-e69ed63d-9	O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NC1CCC1	Ugi	EDJ-MED-e69ed63d-9		False	False	6.46854	0.339983				
EDJ-MED-e69ed63d-10	CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4CCC4)C(=O)c4ccc(Cl)cc43)cncc2c1	Ugi	EDJ-MED-e69ed63d-10		False	False	6.59851	0.252052				
EDJ-MED-e69ed63d-11	CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-e69ed63d-11		False	False	5.99665	1.00774				
EDJ-MED-e69ed63d-13	CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-e69ed63d-13		False	False	6.49517	0.319763				
EDJ-MED-e69ed63d-14	CCCNC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-e69ed63d-14		False	False	6.77571	0.167608				
EDJ-MED-e69ed63d-15	O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC1CC1	Ugi	EDJ-MED-e69ed63d-15		False	False	6.66553	0.216006				
EDJ-MED-e69ed63d-16	CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)c4ccc(Cl)cc43)cncc2c1	Ugi	EDJ-MED-e69ed63d-16		False	False	6.75329	0.176486				
EDJ-MED-e69ed63d-17	O=C(CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O)NCC(F)(F)F	Ugi	EDJ-MED-e69ed63d-17		False	False	6.05613	0.87875				
EDJ-MED-e69ed63d-18	CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)c4ccc(Cl)cc43)cncc2c1	Unassigned	EDJ-MED-e69ed63d-18		False	False	6.54142	0.287464				
EDJ-MED-e78d5f1a-1	Clc1ccc2c(c1)C1(CCO2)CCN(c2cncc3cccc(Cl)c23)C1	Unassigned	EDJ-MED-e78d5f1a-1		False	False	4.00218	99.5				
EDJ-MED-3bfd841e-1	CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2S1(=O)=O	3-aminopyridine-like	EDJ-MED-3bfd841e-1		False	False	6.60562	0.247957				
EDJ-MED-c3ea9889-2	CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(Cl)ccc23)c2cc(Cl)ccc2S1(=O)=O	3-aminopyridine-like	EDJ-MED-c3ea9889-2		False	False	6.40526	0.393314				
EDJ-MED-c3ea9889-3	CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2S1(=O)=O	Unassigned	EDJ-MED-c3ea9889-3		False	False	6.79579	0.160033				
EDJ-MED-c3ea9889-4	CNC(=O)CN1CC(C)(C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2S1(=O)=O	3-aminopyridine-like	EDJ-MED-c3ea9889-4		False	False	5.9364	1.1577				
EDJ-MED-c3ea9889-5	CS(=O)(=O)c1ccc2c(NC(=O)C34CC(C3)Oc3ccc(Cl)cc34)cncc2c1	Unassigned	EDJ-MED-c3ea9889-5		False	False	4.64001	22.9083				
EDJ-MED-c3ea9889-6	O=C(Nc1cncc2cc(F)ccc12)C12CC(C1)Oc1ccc(Cl)cc12	Unassigned	EDJ-MED-c3ea9889-6		False	False	4.11582	76.5906				
EDJ-MED-c3ea9889-7	O=C(Nc1cncc2cc(Cl)ccc12)C12CC(C1)Oc1ccc(Cl)cc12	Unassigned	EDJ-MED-c3ea9889-7		False	False	4.00218	99.5				
EDJ-MED-c3ea9889-8	O=C(Nc1cncc2cccc(Cl)c12)C12CC(C1)Oc1ccc(Cl)cc12	Unassigned	EDJ-MED-c3ea9889-8		False	False	4.12432	75.1065				
EDJ-MED-0186a59b-8	CNC(=O)CN1CC(C(=O)Nc2cncc3cccc(Cl)c23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-0186a59b-8		False	False	7.03782	0.0916596				
EDJ-MED-ede277f6-11	CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cccc(Cl)c34)C2)CS(=O)(=O)C1	Unassigned	EDJ-MED-ede277f6-11		False	False	6.01895	0.957296				
EDJ-MED-ede277f6-12	CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4cc(S(C)(=O)=O)ccc34)C2)CS(=O)(=O)C1	Unassigned	EDJ-MED-ede277f6-12		False	False	6.93867	0.115166				
EDJ-MED-d165ed91-3	CS(=O)(=O)c1ccc2c(NC(=O)C3CN(CC(=O)NC4COC4)C(=O)c4ccc(Cl)cc43)cncc2c1	Ugi	EDJ-MED-d165ed91-3		False	False	6.06236	0.866251				
EDJ-MED-d165ed91-4	CC(C)(C)NC(=O)CN1CC(C(=O)Nc2cncc3cc(S(C)(=O)=O)ccc23)c2cc(Cl)ccc2C1=O	Ugi	EDJ-MED-d165ed91-4		False	False	6.60548	0.24804				
MAT-POS-bf364d7a-1	CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CS(=O)(=O)C1	3-aminopyridine-like	MAT-POS-bf364d7a-1		False	False	7.56969	0.0269344				
MAT-POS-bf364d7a-2	CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CS(=O)(=O)C1	3-aminopyridine-like	MAT-POS-bf364d7a-2		False	False	4.58052	26.271				
MAT-POS-bf364d7a-3	O=C(Nc1cncc2ccccc12)[C@@H]1CN(S(=O)(=O)CC2CS(=O)(=O)C2)Cc2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-bf364d7a-3		False	False	5.08464	8.22931				
MAT-POS-bf364d7a-4	O=C(Nc1cncc2ccccc12)[C@H]1CN(S(=O)(=O)CC2CS(=O)(=O)C2)Cc2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-bf364d7a-4		False	False	7.11212	0.0772473				
MAT-POS-bf364d7a-6	CC(C)(C#N)CS(=O)(=O)N1Cc2ccc(Cl)cc2[C@@H](C(=O)Nc2cncc3ccccc23)C1	3-aminopyridine-like	MAT-POS-bf364d7a-6		False	False	4.87953	13.197				
MAT-POS-bf364d7a-7	COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CC1	3-aminopyridine-like	MAT-POS-bf364d7a-7		False	False	4.7338	18.4587				
MAT-POS-bf364d7a-8	COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CC1	3-aminopyridine-like	MAT-POS-bf364d7a-8		False	False	7.17096	0.0674589				
MAT-POS-bf364d7a-9	N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CCOCC1	3-aminopyridine-like	MAT-POS-bf364d7a-9		False	False	7.13252	0.073702				
MAT-POS-bf364d7a-10	N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CCOCC1	3-aminopyridine-like	MAT-POS-bf364d7a-10		False	False	4.81727	15.2312				
MAT-POS-bf364d7a-11	N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)CCS(=O)(=O)CC1	Unassigned	MAT-POS-bf364d7a-11		False	False	7.21275	0.0612699				
MAT-POS-bf364d7a-12	N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3[C@@H](C(=O)Nc3cncc4ccccc34)C2)CCS(=O)(=O)CC1	Unassigned	MAT-POS-bf364d7a-12		False	False	4.8152	15.3039				
MAT-POS-e119ab4f-1	CNC(=O)CN1CC(C(=O)Nc2cncc3cc(F)ccc23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-e119ab4f-1		False	False	6.81445	0.153303				
MAT-POS-e119ab4f-2	CNC(=O)CN1CC(C(=O)Nc2cncc3ccc(F)cc23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-e119ab4f-2		False	False	6.92238	0.11957				
MAT-POS-e119ab4f-3	CNC(=O)CN1CC(C(=O)Nc2cncc3cccc(C)c23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-e119ab4f-3		False	False	6.44264	0.360875				
MAT-POS-e119ab4f-4	O=C(Nc1cncc2ccccc12)C12CC(C1)Oc1ccc(Cl)cc12	Unassigned	MAT-POS-e119ab4f-4		False	False	4.24902	56.3606				
MAT-POS-e119ab4f-5	CNC(=O)CN1CC(C)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2S1(=O)=O	3-aminopyridine-like	MAT-POS-e119ab4f-5		False	False	6.71068	0.194679				
MAT-POS-a54ce14d-1	O=C(Nc1cncn1-c1cccnc1)C1CCOc2ccc(Cl)cc21	3-aminopyridine-like	MAT-POS-a54ce14d-1		False	False	4.00218	99.5				
MAT-POS-a54ce14d-2	CNC(=O)CN1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-a54ce14d-2		False	False	7.70479	0.019734				
MAT-POS-a54ce14d-3	CNC(=O)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O	Ugi	MAT-POS-a54ce14d-3		False	False	5.81814	1.52004				
EDJ-MED-2791eece-3	COCCN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12	3-aminopyridine-like	EDJ-MED-2791eece-3		False	False	5.72525	1.88254				
EDJ-MED-2791eece-4	N#CCC(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12	Ugi	EDJ-MED-2791eece-4		False	False	5.18662	6.50699				
EDJ-MED-2791eece-7	CN(C)C(=O)CN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12	3-aminopyridine-like	EDJ-MED-2791eece-7		False	False	5.81363	1.53594				
EDJ-MED-2791eece-10	O=C(Nc1cncc2ccccc12)C1c2cc(Cl)ccc2CCN1S(=O)(=O)C1CC1	3-aminopyridine-like	EDJ-MED-2791eece-10		False	False	5.94198	1.14292				
EDJ-MED-2791eece-11	CN(C)S(=O)(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12	3-aminopyridine-like	EDJ-MED-2791eece-11		False	False	5.70555	1.96994				
EDJ-MED-2791eece-12	CNC(=O)N1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12	3-aminopyridine-like	EDJ-MED-2791eece-12		False	False	5.60644	2.47494				
MAT-POS-90fd5f68-1	NC(=O)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1	3-aminopyridine-like	MAT-POS-90fd5f68-1		False	False	5.79945	1.58691				
MAT-POS-90fd5f68-2	CNC(=O)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1	3-aminopyridine-like	MAT-POS-90fd5f68-2		False	False	5.77203	1.69034				
MAT-POS-90fd5f68-3	CN(C)C(=O)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1	3-aminopyridine-like	MAT-POS-90fd5f68-3		False	False	5.61232	2.44162				
MAT-POS-90fd5f68-4	CC(=O)Nc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1	3-aminopyridine-like	MAT-POS-90fd5f68-4		False	False	6.40655	0.392146				
MAT-POS-90fd5f68-5	O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(OCC(F)(F)F)ccc12	3-aminopyridine-like	MAT-POS-90fd5f68-5		False	False	4.00218	99.5				
MAT-POS-90fd5f68-7	CN(C)c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1	3-aminopyridine-like	MAT-POS-90fd5f68-7		False	False	5.16875	6.78025				
MAT-POS-90fd5f68-10	CN(c1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1)S(C)(=O)=O	3-aminopyridine-like	MAT-POS-90fd5f68-10		False	False	5.56881	2.69892				
MAT-POS-90fd5f68-12	CS(=O)(=O)Nc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1	3-aminopyridine-like	MAT-POS-90fd5f68-12		False	False	6.05477	0.881507				
MAT-POS-90fd5f68-13	CN(C)CCOc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1	3-aminopyridine-like	MAT-POS-90fd5f68-13		False	False	5.54835	2.82912				
